ID,AcousticID,DateTime,X,Y,D,Lat,Long,Easting,Northing,n,HPE,HPEm,DRX,URX,DateTimeUTC
Ref3,65055,2014-05-11T20:56:03Z,1100.13,1181.23,0.488,51.621245,-124.144502,420769.15561574826,5719533.746812941,7,11.1,1.1,R00 R09 R10 R11 R13 R14,R00 R09 R10 R11 R13 R14,2014-05-11T20:56:03Z
Ref1,65054,2014-05-11T20:56:51Z,654,366.81,0.4,51.613925,-124.150943,420310.45557728515,5718726.688962175,1,11.6,0.2,R24 R25 R26,R24 R25 R26,2014-05-11T20:56:51Z
Ref5,25316,2014-05-11T20:57:03Z,1260.28,1717.05,0.45,51.626061,-124.142189,420937.6449626096,5720066.832161043,1,11.6,1.1,R34 R35 R36,R34 R35 R36,2014-05-11T20:57:03Z
Ref2,65056,2014-05-11T21:01:50Z,1218.83,1423.76,0.25,51.623425,-124.142788,420891.59896888694,5719774.329105931,2,15.1,1.1,R00 R05 R08 R10 R33,R00 R05 R08 R10,2014-05-11T21:01:50Z
Ref5,25316,2014-05-11T21:15:52Z,1260.41,1717.4,0.45,51.626064,-124.142187,420937.788613339,5720067.16362927,1,11.6,0.7,R04 R34 R35 R36,R34 R35 R36,2014-05-11T21:15:52Z
Ref1,65054,2014-05-11T21:19:01Z,653.91,366.66,0.4,51.613923,-124.150944,420310.3828382885,5718726.467631718,1,11.6,0.1,R24 R25 R26,R24 R25 R26,2014-05-11T21:19:01Z
Ref6,65057,2014-05-11T21:20:45Z,994.63,628.72,9.754,51.616279,-124.146026,420654.9958686276,5718983.128719939,2,11.8,1.5,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-11T21:20:45Z
Ref2,65056,2014-05-11T21:21:39Z,1218.57,1423.48,0.25,51.623422,-124.142792,420891.31686368014,5719773.999804074,1,15.9,1.3,R01 R02 R03 R05 R06 R37,R02 R03 R06,2014-05-11T21:21:39Z
Ref6,65057,2014-05-11T21:32:05Z,995.19,628.31,9.754,51.616275,-124.146018,420655.5427555251,5718982.675192953,2,11.8,1.9,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-11T21:32:05Z
Ref5,25316,2014-05-11T21:34:03Z,1260.75,1716.27,0.45,51.626054,-124.142183,420938.0481022492,5720066.04719474,3,11,1.7,R01 R03 R05 R35 R36 R37,R01 R35 R36 R37,2014-05-11T21:34:03Z
Ref2,65056,2014-05-11T21:40:33Z,1218.44,1423.82,0.25,51.623425,-124.142794,420891.1836372262,5719774.335601002,1,16.8,1.5,R00 R02 R03 R05 R08 R34,R00 R05 R08,2014-05-11T21:40:33Z
Ref1,65054,2014-05-11T21:40:44Z,653.74,366.73,0.4,51.613924,-124.150947,420310.17688053,5718726.582113072,1,11.6,0.1,R24 R25 R26,R24 R25 R26,2014-05-11T21:40:44Z
Ref6,65057,2014-05-11T21:42:59Z,995.18,628.5,9.754,51.616277,-124.146018,420655.54624328495,5718982.897613902,2,11.8,2,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-11T21:42:59Z
Ref2,65056,2014-05-11T21:51:46Z,1218.54,1423.84,0.25,51.623425,-124.142792,420891.3220811119,5719774.333435974,2,15.1,1.4,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-11T21:51:46Z
Ref1,65054,2014-05-11T21:52:21Z,653.8,366.56,0.4,51.613923,-124.150946,420310.2443655668,5718726.469812362,1,11.6,0.1,R24 R25 R26,R24 R25 R26,2014-05-11T21:52:21Z
Ref6,65057,2014-05-11T21:53:03Z,994.95,628.58,9.754,51.616278,-124.146021,420655.34028875304,5718983.012081278,2,11.8,1.8,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-11T21:53:03Z
Ref5,25316,2014-05-11T21:53:10Z,1260.68,1717.08,0.45,51.626061,-124.142184,420937.9910522815,5720066.826751464,3,11,0.9,R01 R03 R05 R35 R36 R37,R01 R35 R36 R37,2014-05-11T21:53:10Z
Ref6,65057,2014-05-11T22:01:29Z,995.23,627.37,9.754,51.616267,-124.146017,420655.5980373058,5718981.784423527,1,13.2,2.1,R27 R28 R30 R38,R27 R28 R30,2014-05-11T22:01:29Z
Ref5,25316,2014-05-11T22:02:27Z,1260.38,1717.23,0.45,51.626062,-124.142188,420937.71591883135,5720066.942289811,1,11.6,0.9,R34 R35 R36,R34 R35 R36,2014-05-11T22:02:27Z
Ref2,65056,2014-05-11T22:02:30Z,1220.77,1423.37,0.25,51.623421,-124.14276,420893.53022692655,5719773.853953518,2,14.8,1,R00 R04 R08 R10 R33,R04 R08 R10 R33,2014-05-11T22:02:30Z
Ref6,65057,2014-05-11T22:09:57Z,995.66,627.21,9.754,51.616265,-124.146011,420656.0099464902,5718981.555488806,1,13.2,2.6,R27 R28 R30 R38 R39,R27 R28 R30,2014-05-11T22:09:57Z
Ref4,65053,2014-05-11T22:10:13Z,849.43,854.69,0.61,51.61831,-124.148122,420513.43230186903,5719211.274775953,9,10.8,1,R14 R16 R17 R18 R19 R20,R14 R16 R17 R18 R19 R20,2014-05-11T22:10:13Z
Ref2,65056,2014-05-11T22:12:13Z,1218.95,1423.72,0.25,51.623424,-124.142786,420891.7356736379,5719774.2157302825,2,15.1,1,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-11T22:12:13Z
Ref5,25316,2014-05-11T22:12:37Z,1260.84,1716.95,0.45,51.62606,-124.142181,420938.1969678078,5720066.71229504,6,10.8,1,R01 R02 R03 R35 R36 R37,R01 R02 R03 R35 R36 R37,2014-05-11T22:12:37Z
Ref6,65057,2014-05-11T22:18:30Z,995.24,628.55,9.754,51.616277,-124.146017,420655.6154760886,5718982.89652827,2,11.8,2,R27 R28 R29 R30 R39,R27 R28 R29 R30,2014-05-11T22:18:30Z
Ref4,65053,2014-05-11T22:19:47Z,849.41,854.59,0.61,51.618309000000004,-124.148122,420513.4305547372,5719211.16356546,6,11,1,R11 R14 R17 R18 R19 R20,R14 R17 R18 R19 R20,2014-05-11T22:19:47Z
Ref5,25316,2014-05-11T22:21:13Z,1260.66,1717.96,0.45,51.626069,-124.142184,420938.0049585432,5720067.7164369635,1,11.6,0.2,R34 R35 R36,R34 R35 R36,2014-05-11T22:21:13Z
Ref1,65054,2014-05-11T22:26:14Z,653.88,366.84,0.4,51.613925,-124.150945,420310.31710457127,5718726.691142815,1,11.6,0.2,R24 R25 R26,R24 R25 R26,2014-05-11T22:26:14Z
Ref4,65053,2014-05-11T22:30:31Z,852.45,851.62,0.61,51.618282,-124.148078,420516.4294908409,5719208.113028318,1,22.7,3.8,R18 R20 R21 R22,R18 R21 R22,2014-05-11T22:30:31Z
Ref2,65056,2014-05-11T22:33:39Z,1217.56,1424.41,0.25,51.623431,-124.142806,420890.36340889754,5719775.015855048,1,17,2.6,R00 R05 R06 R08 R33,R00 R05 R08,2014-05-11T22:33:39Z
Ref6,65057,2014-05-11T22:36:13Z,993.29,628.18,9.754,51.616274,-124.146045,420653.6717257842,5718982.5932949,2,11.8,0.1,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-11T22:36:13Z
Ref2,65056,2014-05-11T22:42:41Z,1217.02,1424.63,0.25,51.623432,-124.142814,420889.8113726009,5719775.135725921,2,15.3,3.1,R00 R05 R08 R10 R33,R00 R05 R08 R10,2014-05-11T22:42:41Z
Ref2,65056,2014-05-11T22:52:20Z,1217.91,1424.26,0.25,51.623429,-124.142801,420890.7060402512,5719774.788021162,2,15.3,2.2,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-11T22:52:20Z
Ref6,65057,2014-05-11T22:56:42Z,993.44,628.21,9.754,51.616274,-124.146043,420653.81019140215,5718982.5911235865,2,11.8,0.2,R27 R28 R29 R30 R31 R38,R27 R28 R29 R30,2014-05-11T22:56:42Z
Ref2,65056,2014-05-11T23:03:14Z,1218.12,1424.11,0.25,51.623428,-124.142798,420890.9119669107,5719774.67356297,2,15.2,1.9,R00 R05 R06 R08 R10 R34,R00 R05 R08 R10,2014-05-11T23:03:14Z
Ref6,65057,2014-05-11T23:06:42Z,993.48,627.49,9.754,51.616268,-124.146042,420653.868960716,5718981.922775084,1,13.2,0.7,R27 R28 R30 R38,R27 R28 R30,2014-05-11T23:06:42Z
Ref4,65053,2014-05-11T23:11:11Z,850.04,854.26,0.61,51.618306,-124.148113,420514.04838069034,5719210.820145547,8,10.9,0.7,R14 R15 R16 R17 R18 R20,R14 R15 R16 R17 R18 R20,2014-05-11T23:11:11Z
Ref6,65057,2014-05-11T23:18:18Z,993.23,628.15,9.754,51.616274,-124.146046,420653.6024929744,5718982.5943805585,1,13.2,0,R27 R28 R30 R38 R39,R27 R28 R30,2014-05-11T23:18:18Z
Ref3,65055,2014-05-11T23:19:08Z,1099.6,1180.8,0.488,51.621241,-124.14451,420768.5948469073,5719533.310643873,5,11.1,0.5,R00 R09 R10 R11 R14,R00 R09 R10 R11 R14,2014-05-11T23:19:08Z
Ref4,65053,2014-05-11T23:21:21Z,851.04,855.36,0.61,51.618316,-124.148099,420515.0350675365,5719211.917024181,10,11,0.8,R17 R18 R19 R20 R21 R22,R17 R18 R19 R20 R21 R22,2014-05-11T23:21:21Z
Ref2,65056,2014-05-11T23:21:50Z,1218.33,1423.86,0.25,51.623426,-124.142795,420891.1161544311,5719774.447894151,1,16.8,1.6,R00 R01 R02 R03 R05 R08,R00 R05 R08,2014-05-11T23:21:50Z
Ref1,65054,2014-05-11T23:25:02Z,654.04,366.74,0.4,51.613924,-124.150943,420310.4538259672,5718726.577751786,1,11.6,0.2,R24 R25 R26,R24 R25 R26,2014-05-11T23:25:02Z
Ref6,65057,2014-05-11T23:29:47Z,993.27,628.29,9.754,51.616275,-124.146045,420653.6734697051,5718982.704505375,2,11.8,0.2,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-11T23:29:47Z
Ref2,65056,2014-05-11T23:30:25Z,1218.84,1423.85,0.25,51.623425,-124.142788,420891.59896888694,5719774.329105931,2,15.2,1.2,R00 R01 R03 R05 R08 R10,R00 R05 R08 R10,2014-05-11T23:30:25Z
Ref3,65055,2014-05-11T23:36:45Z,1099.94,1180.34,0.488,51.621237,-124.144505,420768.9340064076,5719532.8603807725,2,11.8,0.8,R10 R11 R12 R14,R10 R11 R12 R14,2014-05-11T23:36:45Z
Ref1,65054,2014-05-11T23:42:41Z,654.36,366.29,0.4,51.61392,-124.150938,420310.7930025212,5718726.127458649,1,11.6,0.6,R24 R25 R26,R24 R25 R26,2014-05-11T23:42:41Z
Ref4,65053,2014-05-11T23:48:11Z,848.64,850.12,0.61,51.618269,-124.148133,420512.59914210544,5719206.727109509,1,21.8,5,R14 R15 R16 R17,R15 R16 R17,2014-05-11T23:48:11Z
Ref2,65056,2014-05-11T23:48:19Z,1218.35,1423.99,0.25,51.623427,-124.142795,420891.1178935797,5719774.559104784,1,16.9,1.7,R00 R01 R02 R03 R05 R08,R00 R05 R08,2014-05-11T23:48:19Z
Ref2,65056,2014-05-11T23:58:13Z,1217.9,1424.19,0.25,51.623429,-124.142801,420890.7060402512,5719774.788021162,1,16.9,2.2,R00 R01 R02 R03 R05 R08,R00 R05 R08,2014-05-11T23:58:13Z
Ref6,65057,2014-05-12T00:01:28Z,993.3,628.22,9.754,51.616274,-124.146045,420653.6717257842,5718982.5932949,2,11.8,0.1,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-12T00:01:28Z
Ref3,65055,2014-05-12T00:06:18Z,1098.02,1179.54,0.488,51.62123,-124.144533,420766.9835068233,5719532.112263437,1,12.7,1.6,R08 R11 R12 R13 R14,R08 R11 R14,2014-05-12T00:06:18Z
Ref4,65053,2014-05-12T00:07:19Z,850.56,851.74,0.61,51.618283,-124.148106,420514.4928051667,5719208.254691044,1,21.2,3.1,R11 R12 R14 R15 R16 R17,R15 R16 R17,2014-05-12T00:07:19Z
Ref5,25316,2014-05-12T00:09:22Z,1260.87,1717.47,0.45,51.626064,-124.142181,420938.20392092015,5720067.15713779,4,11,0.5,R01 R02 R03 R05 R35 R36,R01 R02 R03 R35 R36,2014-05-12T00:09:22Z
Ref2,65056,2014-05-12T00:09:37Z,1218.55,1423,0.25,51.623418,-124.142792,420891.30990710465,5719773.55496154,1,13.4,1.2,R00 R03 R04 R05 R33 R34,R00 R03 R04,2014-05-12T00:09:37Z
Ref6,65057,2014-05-12T00:12:34Z,993.35,628.3,9.754,51.616275,-124.146044,420653.74270251347,5718982.703419717,2,11.8,0.2,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-12T00:12:34Z
Ref1,65054,2014-05-12T00:12:40Z,654.99,365.24,0.4,51.613911,-124.150929,420311.4003681413,5718725.116752365,1,11.6,1.8,R24 R25 R26,R24 R25 R26,2014-05-12T00:12:40Z
Ref2,65056,2014-05-12T00:20:42Z,1220,1423.19,0.25,51.62342,-124.142771,420892.7670463667,5719773.754650247,2,14.8,0.2,R04 R08 R10 R33,R04 R08 R10 R33,2014-05-12T00:20:42Z
Ref6,65057,2014-05-12T00:23:00Z,993.56,628.36,9.754,51.616276,-124.146041,420653.9521448517,5718982.811373224,2,11.8,0.4,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-12T00:23:00Z
Ref3,65055,2014-05-12T00:26:10Z,1098.84,1182.04,0.488,51.621252,-124.144521,420767.8525280165,5719534.545886052,1,16,1.5,R00 R08 R10 R13 R14,R10 R13 R14,2014-05-12T00:26:10Z
Ref4,65053,2014-05-12T00:26:53Z,848.97,854.01,0.61,51.618304,-124.148129,420512.9372111191,5719210.615126274,3,11.6,1.6,R11 R13 R14 R18 R19 R20,R13 R14 R18 R19 R20,2014-05-12T00:26:53Z
Ref2,65056,2014-05-12T00:31:10Z,1220.67,1422.51,0.25,51.623413,-124.142762,420893.3778702398,5719772.966433412,2,15,1.1,R00 R01 R02 R05 R08 R10,R00 R05 R08 R10,2014-05-12T00:31:10Z
Ref5,25316,2014-05-12T00:31:46Z,1260.77,1717.52,0.45,51.626065,-124.142182,420938.1364412678,5720067.269430388,6,10.8,0.4,R01 R02 R03 R35 R36 R37,R01 R02 R03 R35 R36 R37,2014-05-12T00:31:46Z
Ref6,65057,2014-05-12T00:32:10Z,993.35,628.23,9.754,51.616275,-124.146044,420653.74270251347,5718982.703419717,2,11.8,0.1,R27 R28 R29 R30,R27 R28 R29 R30,2014-05-12T00:32:10Z
Ref1,65054,2014-05-12T00:34:03Z,654.91,367.14,0.4,51.613928,-124.15093,420311.3609038282,5718727.008419261,1,11.6,1.2,R24 R25 R26,R24 R25 R26,2014-05-12T00:34:03Z
Ref2,65056,2014-05-12T00:40:22Z,1216.8,1423.77,0.25,51.623425,-124.142817,420889.5915325271,5719774.36049909,2,15.3,3.1,R00 R05 R06 R08 R10 R33,R00 R05 R08 R10,2014-05-12T00:40:22Z
Ref5,25316,2014-05-12T00:42:05Z,1260.65,1717.98,0.45,51.626069,-124.142184,420938.0049585432,5720067.7164369635,1,11.6,0.2,R34 R35 R36,R34 R35 R36,2014-05-12T00:42:05Z
Ref6,65057,2014-05-12T00:42:07Z,993.4,628.23,9.754,51.616275,-124.146043,420653.8119353201,5718982.70233406,1,12.2,0.2,R27 R28 R29,R27 R28 R29,2014-05-12T00:42:07Z
Ref1,65054,2014-05-12T00:43:01Z,654.55,367.28,0.4,51.613929,-124.150935,420311.0164733692,5718727.125081196,1,11.6,0.9,R24 R25 R26,R24 R25 R26,2014-05-12T00:43:01Z
Ref6,65057,2014-05-12T00:53:38Z,993.35,628.26,9.754,51.616275,-124.146044,420653.74270251347,5718982.703419717,2,11.8,0.2,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-12T00:53:38Z
Ref3,65055,2014-05-12T00:54:38Z,1099.22,1181.07,0.488,51.621243,-124.144515,420768.25220404344,5719533.538485842,1,13.9,0.5,R00 R08 R09 R10 R11 R13,R00 R10 R11,2014-05-12T00:54:38Z
Ref1,65054,2014-05-12T01:03:15Z,653.67,367.06,0.4,51.613927,-124.150948,420310.112898149,5718726.916834558,1,11.6,0.4,R24 R25 R26,R24 R25 R26,2014-05-12T01:03:15Z
Ref6,65057,2014-05-12T01:04:56Z,993.29,628.3,9.754,51.616275,-124.146045,420653.6734697051,5718982.704505375,2,11.8,0.2,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-12T01:04:56Z
Ref5,25316,2014-05-12T01:11:01Z,1260.61,1717.17,0.45,51.626062,-124.142185,420937.92357263097,5720066.939044064,1,11.6,0.8,R34 R35 R36,R34 R35 R36,2014-05-12T01:11:01Z
Ref1,65054,2014-05-12T01:12:54Z,653.63,366.85,0.4,51.613925,-124.150948,420310.1093954979,5718726.694413785,1,11.6,0.3,R24 R25 R26,R24 R25 R26,2014-05-12T01:12:54Z
Ref3,65055,2014-05-12T01:13:39Z,1099.57,1180.23,0.488,51.621236,-124.14451,420768.58613837895,5719532.754590982,3,12.5,0.5,R09 R11 R12 R13 R14 R15,R09 R11 R12 R13 R14,2014-05-12T01:13:39Z
Ref6,65057,2014-05-12T01:15:48Z,993.46,628.29,9.754,51.616275,-124.146042,420653.88116813014,5718982.701248405,2,11.8,0.3,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-12T01:15:48Z
Ref4,65053,2014-05-12T01:17:40Z,850.8,854.91,0.61,51.618312,-124.148102,420514.82039006054,5719211.475444971,13,10.7,0.4,R15 R16 R17 R18 R19 R20,R15 R16 R17 R18 R19 R20,2014-05-12T01:17:40Z
Ref1,65054,2014-05-12T01:23:46Z,653.81,366.23,0.4,51.61392,-124.150946,420310.2391115996,5718726.136181199,1,11.6,0.4,R24 R25 R26,R24 R25 R26,2014-05-12T01:23:46Z
Ref6,65057,2014-05-12T01:25:50Z,993.35,628.01,9.754,51.616273,-124.146044,420653.7392146746,5718982.480998768,1,13.2,0.2,R27 R28 R30 R39,R27 R28 R30,2014-05-12T01:25:50Z
Ref5,25316,2014-05-12T01:30:42Z,1260.21,1717.58,0.45,51.626065,-124.14219,420937.5826978421,5720067.27808571,8,10.6,0.7,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-05-12T01:30:42Z
Ref6,65057,2014-05-12T01:37:29Z,993.42,628.2,9.754,51.616274,-124.146043,420653.81019140215,5718982.5911235865,2,11.8,0.2,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-12T01:37:29Z
Ref4,65053,2014-05-12T01:38:51Z,849.8,854.49,0.61,51.618308,-124.148117,420513.77495611727,5719211.046916938,9,10.8,0.7,R14 R16 R17 R18 R19 R20,R14 R16 R17 R18 R19 R20,2014-05-12T01:38:51Z
Ref5,25316,2014-05-12T01:39:39Z,1260.84,1717.28,0.45,51.626063,-124.142181,420938.2021826419,5720067.045927102,1,11.6,0.7,R34 R35 R36,R34 R35 R36,2014-05-12T01:39:39Z
Ref6,65057,2014-05-12T01:49:05Z,993.36,628.5,9.754,51.616277,-124.146044,420653.7461903524,5718982.925840665,1,12.2,0.4,R27 R28 R29,R27 R28 R29,2014-05-12T01:49:05Z
Ref5,25316,2014-05-12T01:49:11Z,1260.92,1718.17,0.45,51.626071,-124.14218,420938.2853067853,5720067.934530692,4,11,0.2,R01 R02 R03 R05 R35 R36,R01 R02 R03 R35 R36,2014-05-12T01:49:11Z
Ref3,65055,2014-05-12T01:55:21Z,1102.24,1176.71,0.488,51.621204,-124.144472,420771.16096576984,5719529.154655082,1,15.8,4.9,R00 R08 R10 R13 R14,R10 R13 R14,2014-05-12T01:55:21Z
Ref3,65055,2014-05-12T02:05:59Z,1101.43,1177.87,0.488,51.621215,-124.144483,420770.4186456093,5719530.389896866,1,15.9,3.5,R00 R10 R13 R14,R10 R13 R14,2014-05-12T02:05:59Z
Ref1,65054,2014-05-12T02:07:37Z,653.09,366.86,0.4,51.613925,-124.150956,420309.55550463754,5718726.703136411,1,11.6,0.8,R24 R25 R26,R24 R25 R26,2014-05-12T02:07:37Z
Ref3,65055,2014-05-12T02:15:32Z,1099.82,1180.06,0.488,51.621234,-124.144507,420768.79033077526,5719532.528917349,7,11.1,0.8,R00 R09 R10 R11 R13 R14,R00 R09 R10 R11 R13 R14,2014-05-12T02:15:32Z
Ref5,25316,2014-05-12T02:20:17Z,1260.7,1718.05,0.45,51.62607,-124.142183,420938.0759147472,5720067.826565738,4,11,0.2,R01 R02 R03 R05 R35 R36,R01 R02 R03 R35 R36,2014-05-12T02:20:17Z
Ref6,65057,2014-05-12T02:22:17Z,992.5,628.12,9.754,51.616274,-124.146056,420652.9101648779,5718982.605237196,1,13.3,0.7,R27 R28 R30,R27 R28 R30,2014-05-12T02:22:17Z
Ref5,25316,2014-05-12T02:30:14Z,1260.85,1717.76,0.45,51.626067,-124.142181,420938.20913575456,5720067.490769852,6,10.8,0.2,R01 R02 R03 R35 R36 R37,R01 R02 R03 R35 R36 R37,2014-05-12T02:30:14Z
Ref2,65056,2014-05-12T02:40:29Z,1219.51,1423.47,0.25,51.623422,-124.142778,420892.28597095335,5719773.984648988,1,16,0.4,R01 R02 R03 R05 R06 R37,R02 R03 R06,2014-05-12T02:40:29Z
Ref6,65057,2014-05-12T02:51:34Z,993.58,628.01,9.754,51.616273,-124.146041,420653.94691310707,5718982.477741801,1,13.3,0.4,R27 R28 R30 R38,R27 R28 R30,2014-05-12T02:51:34Z
Ref2,65056,2014-05-12T02:51:40Z,1219.78,1422.65,0.25,51.623415,-124.142774,420892.5506849303,5719773.201844562,2,11.7,0.5,R00 R04 R05 R06 R08 R33,R00 R04 R05 R06 R08,2014-05-12T02:51:40Z
Ref5,25316,2014-05-12T02:53:01Z,1261.49,1717.86,0.45,51.626068,-124.142172,420938.8338353464,5720067.592243385,1,11.5,0.6,R34 R35 R36,R34 R35 R36,2014-05-12T02:53:01Z
Ref6,65057,2014-05-12T03:01:47Z,993.27,628.19,9.754,51.616274,-124.146045,420653.6717257842,5718982.5932949,2,11.9,0.1,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-12T03:01:47Z
Ref1,65054,2014-05-12T03:02:08Z,653.9,366.49,0.4,51.613922,-124.150945,420310.3118506085,5718726.357511652,1,11.6,0.2,R24 R25 R26,R24 R25 R26,2014-05-12T03:02:08Z
Ref4,65053,2014-05-12T03:03:34Z,850.37,853.12,0.61,51.618296,-124.148108,420514.3770581166,5719209.702602634,1,20.9,1.7,R11 R15 R16 R17,R15 R16 R17,2014-05-12T03:03:34Z
Ref3,65055,2014-05-12T03:06:20Z,1100.08,1179.58,0.488,51.62123,-124.144503,420769.0602650707,5719532.079738416,1,15.9,1.3,R08 R10 R13 R14,R10 R13 R14,2014-05-12T03:06:20Z
Ref6,65057,2014-05-12T03:10:30Z,993.46,628.26,9.754,51.616275,-124.146042,420653.88116813014,5718982.701248405,2,11.9,0.2,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-12T03:10:30Z
Ref1,65054,2014-05-12T03:11:35Z,653.76,366.35,0.4,51.613921,-124.150947,420310.17162655806,5718726.24848191,1,11.6,0.3,R24 R25 R26,R24 R25 R26,2014-05-12T03:11:35Z
Ref5,25316,2014-05-12T03:13:52Z,1261.47,1717.21,0.45,51.626062,-124.142172,420938.8234057598,5720066.924979258,4,11,1,R01 R02 R03 R05 R35 R36,R01 R02 R03 R35 R36,2014-05-12T03:13:52Z
Ref6,65057,2014-05-12T03:19:32Z,993.5,628.34,9.754,51.616276,-124.146042,420653.88291204657,5718982.812458878,2,11.9,0.3,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-12T03:19:32Z
Ref6,65057,2014-05-12T03:29:11Z,993.26,628.31,9.754,51.616275,-124.146045,420653.6734697051,5718982.704505375,2,11.9,0.2,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-12T03:29:11Z
Ref5,25316,2014-05-12T03:36:59Z,1260.97,1718.01,0.45,51.626069,-124.142179,420938.3510481544,5720067.711027409,1,11.6,0.1,R34 R35 R36,R34 R35 R36,2014-05-12T03:36:59Z
Ref3,65055,2014-05-12T03:47:19Z,1098.97,1180.82,0.488,51.621241,-124.144519,420767.97181958455,5719533.320401349,7,11.1,0.3,R00 R09 R10 R11 R13 R14,R00 R09 R10 R11 R13 R14,2014-05-12T03:47:19Z
Ref5,25316,2014-05-12T03:48:17Z,1260.71,1717.92,0.45,51.626069,-124.142183,420938.0741764658,5720067.715355051,1,11.6,0.1,R34 R35 R36,R34 R35 R36,2014-05-12T03:48:17Z
Ref1,65054,2014-05-12T03:50:12Z,654.13,366.65,0.4,51.613923,-124.150941,420310.5905473711,5718726.4643607605,1,11.6,0.3,R24 R25 R26,R24 R25 R26,2014-05-12T03:50:12Z
Ref6,65057,2014-05-12T03:50:12Z,993.41,628.19,9.754,51.616274,-124.146043,420653.81019140215,5718982.5911235865,1,13.3,0.2,R27 R28 R30 R38 R39,R27 R28 R30,2014-05-12T03:50:12Z
Ref3,65055,2014-05-12T03:57:40Z,1099.9,1179.86,0.488,51.621233,-124.144506,420768.8578143431,5719532.416622614,1,15.9,1,R08 R10 R13 R14,R10 R13 R14,2014-05-12T03:57:40Z
Ref6,65057,2014-05-12T03:58:41Z,993.51,628.22,9.754,51.616274,-124.146042,420653.87942421384,5718982.590037931,2,11.9,0.3,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-12T03:58:41Z
Ref2,65056,2014-05-12T04:02:15Z,1221.79,1422.13,0.25,51.62341,-124.142745,420894.5494263776,5719772.6143994145,2,14.9,2.2,R00 R05 R06 R08 R10,R00 R05 R08 R10,2014-05-12T04:02:15Z
Ref5,25316,2014-05-12T04:09:13Z,1262.52,1717.35,0.45,51.626063,-124.142157,420939.8634129978,5720067.019961522,7,10.8,1.8,R01 R02 R03 R35 R36 R37,R01 R02 R03 R35 R36 R37,2014-05-12T04:09:13Z
Ref6,65057,2014-05-12T04:15:59Z,993.31,628.26,9.754,51.616275,-124.146045,420653.6734697051,5718982.704505375,2,11.9,0.1,R27 R28 R29 R30 R38,R27 R28 R29 R30,2014-05-12T04:15:59Z
Ref1,65054,2014-05-12T04:18:59Z,653.94,366.35,0.4,51.613921,-124.150944,420310.3793356497,5718726.245210944,1,11.6,0.3,R24 R25 R26,R24 R25 R26,2014-05-12T04:18:59Z
Ref2,65056,2014-05-12T04:21:21Z,1217.6,1424.46,0.25,51.623431,-124.142806,420890.36340889754,5719775.015855048,1,17.1,2.6,R00 R01 R05 R08 R33,R00 R05 R08,2014-05-12T04:21:21Z
Ref4,65053,2014-05-12T04:37:33Z,849.53,855.39,0.61,51.618316,-124.148121,420513.51201434905,5719211.940951304,2,12.1,1,R12 R14 R18 R19 R20 R21,R14 R18 R19 R20,2014-05-12T04:37:33Z
Ref1,65054,2014-05-12T04:38:10Z,653.93,366.71,0.4,51.613924,-124.150944,420310.3845896079,5718726.578842106,1,11.6,0.1,R24 R25 R26,R24 R25 R26,2014-05-12T04:38:10Z
Ref1,65054,2014-05-12T04:49:46Z,654.22,366.94,0.4,51.613926,-124.15094,420310.6650376702,5718726.796901605,1,11.6,0.5,R24 R25 R26,R24 R25 R26,2014-05-12T04:49:46Z
Ref5,25316,2014-05-12T04:55:58Z,1261.22,1717.91,0.45,51.626068,-124.142176,420938.5569636498,5720067.596571,1,11.5,0.4,R34 R35 R36,R34 R35 R36,2014-05-12T04:55:58Z
Ref6,65057,2014-05-12T04:56:31Z,993.28,628.23,9.754,51.616275,-124.146045,420653.6734697051,5718982.704505375,2,11.9,0.1,R27 R28 R29 R30 R38 R39,R27 R28 R29 R30,2014-05-12T04:56:31Z
Ref4,65053,2014-05-12T04:58:28Z,849.52,855.67,0.61,51.618319,-124.148121,420513.5172557403,5719212.274582783,2,12.2,1.2,R16 R19 R20 R22,R16 R19 R20 R22,2014-05-12T04:58:28Z
